osm_id,name,type,lat,lon
4858658799,Asociación Empleados Gerenciales y Supervisores Autoridad de Carreteras,government,18.4496006,-66.0695342
4894082229,Natural Health Clinic,clinic,18.4445313,-66.0664606
4894126417,Laboratorio Borinquen,clinic,18.4462022,-66.0687946
4894205142,Laboratorio Clínico del Parque,clinic,18.4462401,-66.065556
4907922524,MedChic,clinic,18.458451,-66.0765551
4976155783,Instituto de Rehabilitación del Caribe,clinic,18.4467774,-66.063535
5150833678,Health South Rehabilitation Of PR,clinic,18.3971838,-66.0735602
5150833684,Metropolitan Community Clinic,clinic,18.4182516,-66.0572664
5150833685,Integrated Community Health System,clinic,18.397181,-66.148662
5150833686,Hoffa Medical Center,clinic,18.4461662,-66.0654426
5150833689,CSM Integrados CDT,clinic,18.3976747,-66.1501214
5150833691,CPF Celeste Zalduondo,clinic,18.419809,-66.058392
5150833694,Corporación del Fondo de Seguro del Estado,clinic,18.3997535,-66.1317393
5150833696,Clinica Externas Administracion De Servicio,clinic,18.3953864,-66.0742321
5150833703,CDT Programa SIDA de San Juan,clinic,18.447642,-66.074286
5150833704,CDT Medicina Familiar Minillas,clinic,18.3765433,-66.1469457
5150833706,"CDT GMSP, Inc.",clinic,18.3967338,-66.1473424
5150833707,Centro De Diagnostico Y Tratamiento Eulalia Kuilan - Cataño -,clinic,18.436202,-66.153956
5150833712,CDT Doctores Villalobos,clinic,18.3802079,-65.9560303
5150833714,CDT Caribbean Medical Testing Center (Cmt),clinic,18.4066478,-66.0653561
5150833715,CDT Asociacion De Maestros De Puerto Rico,clinic,18.411961,-66.06811
5164294637,Medical Oftalmic Laser,clinic,18.3973037,-66.1634651
5164339824,"Guaynabo ASG, Inc.",clinic,18.4168823,-66.1084321
5270637923,unnamed,government,18.4084707,-66.1480934
5270658721,Oficina para el Manejo de Emergencia Bayamón,government,18.4079719,-66.1482972
5364131921,MetroAid Ambulance,clinic,18.4054803,-66.1725206
5489339922,Administración de Seguros de Salud,government,18.3852902,-66.0659182
6584172181,Torre Vigilancia,police,18.4709437,-66.1357686
6802504787,unnamed,police,18.4164889,-66.1476882
7057304253,USDA Inspection Station (Estación de Inspeción USDA),government,18.4362635,-66.0044475
7454690185,unnamed,police,18.4019632,-65.9887664
7454690285,unnamed,police,18.4028844,-65.9937749
7489702285,Fresenius Kidney Care Carolina,clinic,18.422398,-65.9904962
7524584385,Cuartel de la Policía Municipal del Viejo San Juan,police,18.46468,-66.1109766
7737567994,Centro de Rayos-X  y Open MRI,clinic,18.3705577,-66.0145111
7737699994,Fresenius Kidney Care,clinic,18.3570686,-66.0614417
7741375538,Reforma de Salud y Programa Medicaid - Bayamón,government,18.4013222,-66.157706
7741589380,Beautiful Body Esthetic & Spa,clinic,18.3943004,-66.1450022
7752772139,Oficina del Medicaid,government,18.3820921,-65.9632177
7752772143,Oficinas AEE - Carolina,government,18.3820081,-65.9630353
7795328442,True Colon Hydrotherapy,clinic,18.3673462,-66.0634383
7795328444,Navitas Medical Boutique,clinic,18.3672234,-66.0636817
7795388233,Fresenius Kidney Care,clinic,18.3570808,-66.0457826
8251485117,Audio Salud,clinic,18.3955376,-65.9694488
8957498417,Clinica Veterinaria,clinic,18.3819395,-66.0682862
9499262117,Vital Care Clinic,clinic,18.431021,-66.0160108
9522495313,JRC Tax & Accounting,government,18.3778845,-66.09597
9538503957,Federal Bureau of Investigation San Juan Field Office,government,18.4232946,-66.0644504
9556656328,Cuartel de la Policía Municipal de Guaynabo,police,18.3926121,-66.1173549
9556816738,Oficina de Permisos del Municipio de San Juan,government,18.39304,-66.0836376
9556816739,Departamento de Vivienda,government,18.3930706,-66.0834136
9656761016,Programa WIC,government,18.423677,-66.0750047
9657080998,Departamento de Corrección y Rehabilitación,government,18.4270937,-66.0689049
9657080999,Junta de Libertad Bajo Palabra,government,18.4265873,-66.068811
9657081014,Lotería Electrónica de Puerto Rico,government,18.4220653,-66.069849
9657135919,Puerto Rico Federal Contracting Center,government,18.421835,-66.0684194
9657135920,Govology,government,18.4213998,-66.0681002
9657135921,Departamento de Desarrollo Económico y Comercio,government,18.4217994,-66.0680788
9657136004,Administración de Terrenos,government,18.4253338,-66.0631266
9657136018,Administración de Compensaciones por Accidentes de Automóviles (ACAA),government,18.4255412,-66.0636764
9657136019,Oficina del Inspector General,government,18.425307,-66.0635691
9657136020,Colecturía de San Juan - Hato Rey,government,18.426956,-66.0641351
9657136021,Adminstración de Asuntos Energéticos,government,18.4270005,-66.0638897
9657136023,Oficina del Contralor Electoral,government,18.4268275,-66.0638762
9657136038,Sistema de Retiro para Maestros de Puerto Rico,government,18.4266646,-66.0640412
9657136039,Eden Esthetics,clinic,18.4264051,-66.0638467
9657136045,Vidaurre - Dra. Vilma Ortega,clinic,18.4264522,-66.0639876
9892070889,Administración de Rehabilitación Vocacional,government,18.4323507,-66.0597689
9892070890,Oficina del Procurador del Ciudadano,government,18.4321496,-66.0595436
9901926117,Salus,clinic,18.4135436,-65.9828317
9966306088,Social Security Administration,government,18.4090044,-66.1049573
10014176937,Metropistas,government,18.4175046,-66.1085853
10014176939,US Environmental Protection Agency,government,18.4172145,-66.1083265
10067091257,Departamento de Estado,government,18.4225763,-66.0743207
10067170485,Oficinas Centrales de AEE / Luma Energy,government,18.451567,-66.0759847
